fileId,Lang
281bba71,4
2831cd39,3
283dfcd1,6
28cfb4fc,1
28df7e8e,4
28f55ee4,4
28f77a8d,2
2906cf9f,6
2917608e,4
29565406,3
29ada446,2
29ef451c,1
29f7b054,6
2a7a6c10,6
2a970b93,4
2abe848e,2
2addbcd4,2
2b3289df,6
2b5c67e7,4
2b7d8087,3
2bbacb05,6
2c1394ea,5
2cdc429f,1
2d51ef33,6
2d5e5d75,2
2e3e2166,1
2eb1d658,4
2ee1499e,1
304152d8,6
3050bac7,5
30560c09,1
30600380,1
30a14fe0,1
30fb8f87,5
3156bd6f,6
317a36a6,6
319c1403,6
31f3bc18,4
32e97923,2
334e0daf,3
3353b955,2
3408d7a5,4
342ab746,5
3458f7de,4
3472d54a,5
34884151,1
349a21a6,2
34f78e2b,1
35059a18,1
35bfc6e6,2
3661653a,5
368bdb58,2
36feef8e,5
37364ce7,5
37e86ddb,5
3865fa4e,1
386b9438,1
387541ff,1
388aefa3,6
388af3a1,1
38b782aa,1
38ba2c08,4
38c183eb,1
38c42eb5,4
3976261d,2
3a18baef,2
3a1c2236,2
3aabc6e4,4
3b166409,1
3b19461c,6
3b4949cc,2
3b5a943b,5
3b965fc9,2
3b9db2c4,6
3c42b734,2
3ca0184a,2
3ccd1313,4
3dc6d7a6,1
3dca7a71,1
3dddaa0e,2
3e2636ab,5
3e271901,1
3e7b7e21,2
3ea5aec2,5
3eae6fa0,3
3ec10269,5
3f4805ac,6
3f83ccb3,2
3f84d3f8,1
3fac7543,6
3feced56,3
407a5547,6
40bc3dc5,4
40e4c8c2,3
416ea27d,5
4171230f,3
41b472ec,3
4211ef62,5
42662552,4
42b4a75a,6
42da2082,5
42fefaca,5
43aa675a,6
43ada58d,6
43c7cc97,6
44309a83,2
44314a1c,4
443c1b15,4
44572440,2
447091ba,2
4484ef3f,5
44ad3d52,6
44d705ea,1
450827f2,5
45c4f3ba,1
460785d6,1
4652e38b,5
46a0ec26,3
46d3eef2,6
46fd6467,3
4764d732,1
4781f4e1,3
47af7d9b,5
4886bcd8,5
48976d0a,6
489d6a51,4
48e19e9d,4
48f6c731,6
49464fc1,5
49e4ee68,1
4a87749f,5
4adbbbce,3
4b4f1bf5,2
4b616d4a,4
4b62ce0e,2
4b672715,3
4b7411bf,5
4c33c90b,5
4c91d7af,6
4d64a13c,2
4d65a08c,5
4d9d310f,1
4dd62e5f,6
4ddd4dad,6
4e2278a3,1
4e7053a1,4
4e80f97c,3
4e83c27f,2
4efb07ec,5
4fdbb676,2
50980dd1,3
50a0de01,3
50d48e7b,5
5114d44e,3
517b03f5,1
51cc6546,6
51df1ee0,4
527317de,4
52b2d1f1,1
52bca94d,2
5343c06b,1
5397d522,6
53c475af,6
5415d80d,2
541af218,2
544c9f07,6
555f769b,1
55785144,4
55e4a141,6
55fb7f48,6
565d05c2,2
56885fb4,1
56a0d515,1
56af5943,3
56e98ff7,5
56fb5e4a,2
5731fc6d,3
5778675f,3
57de7b44,4
5801e556,2
580adf9b,6
5818ab7b,3
58205b3f,1
5846b620,2
5857f29d,3
587cf070,6
589f8889,4
58ae385f,1
58e22a05,3
58e52b42,3
58f11026,4
5930e552,1
5950d694,1
59ae72da,3
5a90c2d0,4
5a988a55,1
5b006e05,4
5b135cb5,5
5b3fe714,4
5b4e1fe4,5
5b542624,5
5b9d16cb,2
5c58e075,2
5cb88892,4
5d7d37f6,3
5d9248d7,5
5da26ea4,6
5dc8f7ff,3
5dca8600,4
5dd93935,4
5e44cf78,1
5e5f9073,4
5e7fff38,4
5efbc935,2
5efd1197,6
5f1b1a8a,3
5f236ab7,1
5f4d543b,2
5f863afb,2
5fb8291a,1
5fdf7d81,5
603406ec,1
60533a61,5
61785928,4
61873b36,1
619a8034,4
61a42676,3
61cf3583,1
6213742c,4
62412369,3
62715519,6
62780e09,4
627dcfcd,3
6353c4de,6
63613452,4
63ad2bd5,3
63d52867,5
63e36d10,5
63e594c9,2
63f391ba,4
647ee9a6,6
6489e931,1
64ab2ef0,1
64dd018d,6
64de11c6,3
651abbdf,6
65246f6a,4
659986ef,4
65a9e4d0,4
65ada358,1
65b85d3d,6
66143837,4
6619b73d,3
6680d584,6
66837c2c,1
677a926c,3
679d9286,4
68551608,5
6893abb5,4
68fac301,4
68fdcf03,4
69984230,4
69bee4fe,3
6a5171d0,3
6a65faf9,2
6a91dc55,3
6aeae215,2
6af33c38,4
6b88f35a,5
6c00c135,1
6c5c43e4,1
6cffdcb9,3
6d6fa609,2
6dc68393,6
6dfd4667,1
6e25a811,6
6eb7f8e9,2
6f51680a,5
6f5c63b8,3
6f61272e,3
6f859dce,6
7049f25e,3
705ca7c4,5
70ebfa1c,4
71762c51,4
71a95f13,6
71e0ce25,6
72f91105,6
7306680f,2
73339a1a,6
735b3073,2
73b1285c,2
73dd0495,3
7478b44a,4
75839b86,5
75860641,2
75910200,2
762fbf07,3
7647384b,5
76c966d1,5
77114ead,1
776fb24b,1
7788c563,4
77b3815f,4
77b52edd,3
7813c091,5
783dd8d2,2
78b104d5,3
79ab4b01,1
79ca2f57,4
7a6e4840,3
7a6f5c7f,1
7a7b0c43,5
7a7b2673,5
7ad53807,3
7afec1c1,2
7b03b0a7,6
7b9894f6,4
7c2f4f67,6
7cb3b5ad,6
7cbd5a90,5
7d1e5224,4
7d2f1ff4,4
7d3a6911,4
7e5b3527,3
7eb7408d,1
7ed18891,4
7ed6a5a0,2
7f04f480,3
7f0daf9f,5
7f1fddfb,2
7f6f17d7,4
7f7a787d,6
7f82abaa,4
7f9b17e0,3
80b72e01,2
817a85ad,6
81a2eee9,4
81b0bfc0,1
820cb82b,3
82173044,5
821e1a32,1
8258106f,5
834bb33e,6
83b0f7c5,2
83c827f8,5
840d34b2,2
841357cd,2
8456729a,1
846dcd49,2
8554254b,4
857a0438,2
85892466,3
85bd20bd,5
85f81e29,6
8634343e,4
86574e4c,1
86d4153f,2
86fc0777,5
870922bf,4
871b0985,5
8866e622,6
88935240,6
88be9e99,4
88cb0716,5
88ff0db1,5
8927cc87,6
8979cfec,2
89ed6dd8,2
8a1f16cf,6
8a6029d9,3
8ab38780,5
8af90242,2
8b2d9c4a,6
8bb761b9,1
8bbf0225,1
8bd1c12f,2
8bda0daf,4
8c7ead95,3
8cf3d9ef,1
8d09faf3,1
8d6302f0,1
8dcfb0cc,5
8e7f82d5,5
8e810e73,5
8f2bcb84,4
8f4994ac,1
8fba9498,3
8fc2d564,6
8fdf5c81,6
90735eb0,2
90bcf10c,6
9195fc9a,5
91bae14f,3
9236e3a3,5
928c4415,5
92b19894,5
935a9390,4
9434f9dd,3
94e0d487,2
95186b83,6
9648d66b,1
96b5edf2,2
96c0c34a,6
9704b257,1
97820fe1,2
97be320f,6
9874f77d,5
98b62a14,6
99546278,6
99e4fd81,3
99f80a7b,1
9a0d4bfa,5
9a0f7757,6
9a6b91b4,2
9a6efce8,1
9b014932,3
9b28f3a9,2
9b5a9277,3
9b8a3f15,1
9bc7927d,6
9cad62f8,3
9d5b505d,3
9de016a3,1
9e0431f6,2
9e7b281c,2
9e95faaf,5
9ed1e27b,1
9f895295,1
9fa43ec9,6
9fd5b01b,5
a032620c,4
a04a6155,6
a0858338,3
a0a3282d,6
a1277568,3
a178ce5e,3
a1f9cc5e,2
a2bcf499,6
a33749e4,3
a39f485a,1
a3aa3f4d,2
a3c95751,2
a4c5f98a,5
a4ca9019,2
a50c9e5d,4
a51f53cd,5
a527f4fb,3
a55500b9,4
a5cb59e9,2
a5e15c06,3
a5e175de,6
a6e4f496,6
a777f344,6
a7de9bb3,6
a82c4941,6
a8603248,2
a9fb8117,6
aa2ad091,3
aa94b312,3
aafa15e8,1
ab1a9f55,5
ab48c804,6
aba1cb72,3
aba596df,1
abb1c0ec,6
abb9b560,5
ac1912bb,1
ac8ef48e,3
acda6929,2
ad170791,3
ad4376c9,4
adcbebae,5
addd2a2d,6
ae489a76,5
ae6f5420,2
aed1fb51,5
af2d1c36,2
afb00efe,5
afb834d4,6
afe6ba19,6
aff89004,2
affb7b01,3
b0316cc7,3
b0344e84,1
b05f3231,3
b05f7afc,5
b06db9b8,2
b07a87ae,1
b087865f,4
b0cf7ec0,3
b0e84aab,2
b1016b1e,2
b175cd14,1
b185a50c,4
b279d0b8,1
b303d693,3
b32db73c,3
b34a65bf,5
b37f9fd2,2
b393afc8,4
b3bd3de1,5
b432b247,4
b43a05e8,2
b4886102,4
b49ac61b,3
b4a50067,4
b4d5f3e9,5
b4e1f596,3
b5cda3c7,6
b6e8e22d,3
b724d6da,1
b7708c36,5
b7c4ae30,4
b894ed06,5
b91ba9f7,2
b932b656,3
b957b4f6,4
b978d389,5
b99416b0,5
b9bcc1b6,5
ba6fe18a,6
bab0283c,3
bac646b1,1
bacde219,2
bb6d039a,4
bbfc0e73,1
bc194f76,1
bc6f2e7a,6
bc73e76c,4
bcecff89,6
bcf1782c,6
bd622aa6,6
bdf3d6a4,5
bf4cf9d3,4
bff98df6,5
bffe4997,1
c12424a8,5
c14767d0,2
c1743831,1
c1a3caff,5
c1ac992a,5
c236f885,2
c23afdcb,5
c2435aed,6
c254fa4c,6
c27e782e,1
c2d420fb,3
c2db93e1,6
c2eb012c,2
c35a8630,1
c37d32d4,5
c3e5d1a3,5
c402cfa1,3
c421b129,3
c4287431,2
c44d1597,2
c4a3c045,5
c4f7aa7c,4
c56da695,5
c59bd696,2
c64e493d,6
c6976104,3
c7102b37,6
c77377da,5
c8553d19,1
c8691078,1
c8f0aa51,1
c950094a,5
ca7a9934,4
caba4991,5
cacb0ef4,3
caef3b83,4
caf7e252,6
cb1ed318,3
cb3288c1,4
cb7060ba,1
cb70e23e,5
cb77c155,5
cbbeac14,5
cc4ceefa,4
cc6d331d,6
cc71ae34,3
cd0cbccd,1
cd4482eb,6
cdf5050c,2
ce47a86c,1
ce6c0320,1
ceb068d9,2
cebe9e08,4
cf6846bb,5
cfbb0ba0,1
cfe0a461,4
d041a2c5,3
d0633761,6
d0b95b0d,4
d0c6a9ac,5
d0e81ed4,4
d13a8c88,6
d14f3838,3
d155b983,5
d1583082,3
d16bd47c,2
d258a47b,4
d27a5103,2
d2b16196,5
d2eb1402,2
d2fd3f32,4
d31a48c9,2
d38d39ac,6
d3d0097f,1
d3f05c77,5
d429b096,6
d4a3c9e4,4
d4bf5a16,6
d4d3f93c,3
d50c2293,2
d5453b35,5
d5505213,1
d55e70cb,4
d5ebdc59,6
d64cf0e4,2
d662341c,4
d6f4a3e9,1
d6f66940,2
d7018fae,4
d728ae44,6
d745d87e,3
d77841e6,2
d7a035b6,3
d7dfcaf7,5
d88ecec8,1
d8a242d0,4
d8eea93e,3
d975586e,1
d9895d86,5
d9bccaa9,6
da5210ad,6
dae68933,5
db7702e7,3
dbaae865,4
dbafe052,3
dbdc2322,1
dc13baa0,4
dc978fe0,1
dce208ae,5
dcff1f56,5
dd608fc8,3
dd739bdb,3
dd8226c4,1
dd883619,4
ddc2effc,5
ddefca0c,6
de5d5734,3
de684b0a,4
de908d1e,6
dec72f44,1
df125b76,1
df227763,4
df44e62e,6
df77eae3,5
df925943,4
dfb0d4b0,6
e0be5351,5
e1a31648,5
e2097dba,1
e20a3d15,3
e26a5a02,2
e2816918,3
e287afae,2
e2a4ca57,6
e2b4f30f,6
e3138fd6,3
e31b4466,3
e3967ea5,6
e3c6ef1f,2
e3f4f265,5
e40ef31e,6
e43dd897,3
e440b445,3
e478d2ef,3
e47e3333,2
e50c2f4c,2
e56d993b,5
e6298ce9,2
e640ea80,3
e6868d8c,5
e6dd7df3,1
e6f627db,5
e7b940f7,2
e7fb946d,6
e7fe38d1,6
e846d68d,1
e853d9c1,2
e8ad5c73,2
e9172a6a,1
e926200b,3
e9e117ef,6
eaf0200d,4
eb3d72c1,3
eb48635c,3
eb9f5e9f,3
ebbb2d94,6
ebbe800b,6
ebbf1737,3
ec879890,6
edbe99cf,2
ee166624,1
eeef0f17,2
ef292838,5
ef31dc78,5
ef536cca,4
efa7b541,1
f00fd74c,2
f03273ef,1
f05ac5c6,6
f08036c5,4
f0a07e2e,1
f0a87d00,2
f102e434,1
f1202b62,1
f1514104,4
f16c14af,2
f1ba722d,2
f1d910c3,4
f1e5dd5c,5
f22c6dab,4
f2b371e0,4
f2ec460c,4
f2fabaee,5
f3d07add,5
f42b90d9,6
f42f6cb7,2
f452a9d8,3
f49bbe43,5
f4bb779b,1
f4e891ce,2
f663a241,2
f68314ff,5
f6b9976e,6
f72d3105,4
f754b3de,5
f759cd79,3
f7c3997b,2
f8140a2c,1
f8149b37,4
f8266edc,6
f82c1b6d,6
f8c681c1,1
f8e14e9e,1
f91793a8,5
f93926e0,1
f9d3c92b,3
fa4b3e14,1
fa55cd25,6
fac730dd,1
fb1913f8,6
fb2eab2b,5
fb70b447,3
fbc13764,1
fbc80ea0,1
fc4c6670,4
fc4d7744,5
fda55817,3
fdb7c1d6,5
fe17a292,6
fead1902,6
fedbc7d6,4
ff194ba3,4
ff48d34d,3
ff6fe95f,6
ff9bc592,1
ffc68309,6
003069ff,1
003925df,3
007a1dbe,1
00c34365,6
00dd5d98,6
01f06049,3
0212bcec,2
02cc322b,2
02d09e98,5
02d5aece,3
02e23ac4,3
033f2389,1
03545853,3
0386740d,2
03a8ee86,6
044122e2,4
04442b5d,1
04b0660c,5
04d827f2,3
04fa7961,3
0508f264,2
050eee42,4
05352dcd,6
05db3951,1
06078c80,1
0635a0d2,2
06834d40,6
06965313,2
06b2286c,5
06e77c1c,3
06fb1f0b,1
077416e6,4
079b2194,4
07ad00ce,1
0807e4b7,5
084101af,1
08be802c,2
08d5e7d2,2
08d93882,3
09922b21,5
09c77187,1
09ee65b8,6
0a4e1c3d,5
0aa04515,3
0adff050,3
0aeafd6e,1
0b62d85b,4
0bedc761,1
0bfd898b,1
0bfe9c2c,5
0c0fe0e4,4
0c5a1314,4
0cb58beb,1
0ce03357,3
0cf2b7e2,2
0e0daedc,6
0e1c55fa,5
0eab7fd5,3
0eb54c47,5
0ed5bb30,6
0f127478,2
0fa27f2f,3
0fb0008e,2
0fb6bd55,5
115712ea,6
11676078,1
11696e57,4
11d5a143,1
12f005d1,3
13114054,4
134d0051,1
13572800,6
13970bd8,2
13a1399f,6
13a244df,6
140c37fe,1
144bb473,2
14916c83,4
1528f51b,5
1531be89,5
156702b9,6
15baa874,1
15c1b652,3
15c47aa0,1
1601121e,1
160a8f96,5
16530f11,5
166509f4,5
168d008a,1
1693cde7,4
16ee3a45,4
16f6e196,3
16f95e69,2
17c7f00b,2
194f1939,2
19a5e596,2
19b11ec9,5
1a47dc20,2
1a67c5fe,5
1a6f0d07,5
1ac695b0,2
1b0c5c27,4
1b763a70,6
1b7674c9,6
1bd693c9,3
1bfbce53,3
1cf02bf0,6
1d09911c,1
1dbb92f8,5
1dbcc757,5
1e43dd52,1
1e45ef06,1
1ecee7a0,5
1f561abc,3
1f7d0d54,3
1fe26f1a,3
1fe29bff,2
1fe865b1,4
1feb9517,2
20149299,4
207c343d,4
2183692a,3
21b77a05,1
21ca0a33,5
21dd69c3,6
22603f94,3
2268509e,4
22d81607,4
231e6019,3
23411472,6
234728f5,1
235a73c6,6
23e56883,6
23fb9685,3
243b1443,4
247d6bef,1
24a2475f,3
24ada6d4,6
2506b0d2,6
252e1784,4
255651f8,4
25b994ea,2
25bb8b1d,2
25e4c363,1
25f45c22,2
267a429a,3
268737bf,6
270efefa,3
2724373b,4
272e0fe4,1
272fcc81,6
27a0cb8a,6
27e0ce43,1
28aa6854,2
28ee2381,2
28f7b53f,3
2906e826,5
294dc1f7,1
299a9d69,5
29a4176a,2
29d0e9ac,2
29da77ad,1
29fcdb95,3
2a3cb7ca,4
2a43ea35,5
2a8f4789,5
2b0099c6,3
2b13f2ce,2
2b1fef31,5
2b252d09,4
2b5ca8ba,2
2b602ef8,4
2b949aa8,6
2bb68ab2,3
2bb95532,3
2bdc6c7f,2
2beea3d6,6
2c27d614,4
2c4f7071,4
2c6a8bb9,4
2caa8227,2
2d0c9bb8,6
2d11f7d8,5
2d2f11ba,3
2d529d3d,3
2d76ec13,1
2da9b933,3
2e2e92b1,4
2e48020a,1
2e541288,5
2e716524,1
2e872c30,1
2f40cfb9,2
2f75a323,1
2fd34a4b,6
2fdd7177,3
302b24eb,3
3041f4fa,6
304cd3d6,3
308b1d8a,6
30ea50c2,2
315a5b96,5
320d2ef0,2
3249ad4e,2
32b8b009,1
32ecb606,4
33be0318,5
33ce94c9,2
347a9ecf,6
34871606,3
34a3bc29,3
34be6ccb,1
34cc1d20,2
34fa118d,5
35030ab4,4
35596610,3
35ee25bf,4
3612c5f0,4
365da891,5
36c8a845,2
36d752bf,1
370856f4,5
370ed4a6,2
376b6f32,6
37ce70f1,5
37db7217,1
38d93b85,3
38e525b2,4
395b5233,1
39e42434,4
3a1051c4,1
3a2b3747,1
3a9e248d,6
3ab22449,3
3ac0f899,2
3af92e8d,1
3affa73c,4
3b3856c3,3
3b5b21ee,4
3b68c2f9,6
3bf3e4e5,4
3bf95a29,5
3c2129e5,3
3c9b08ab,2
3cc8836a,2
3ce763da,6
3d30dbf1,1
3d322202,6
3d729a14,4
3d86e251,6
3e20ac36,2
3e6a41a8,2
3ea66fa1,5
3f1b8c85,3
3f852c77,4
3fcab8f1,5
406440a7,2
4069fc8e,3
40bbf14d,5
40cbb22f,3
41b6f18f,6
42163a41,6
427c2c2a,4
447892d6,6
44826b32,4
449b4347,2
44f4147c,1
451fbdf9,2
4538ee15,4
45841f8d,1
45cc9e32,5
461941ed,5
4634229f,1
46a17d7d,1
46e01773,4
4736c1b7,2
4777e355,4
47af626f,4
47c3951e,5
47e58788,1
48009288,6
48763f67,4
4898b837,6
48a9ed62,2
48c1935e,6
48fdb3ba,3
49a05150,6
49b8ad24,2
49b9a859,1
49ca88a7,6
4a03121b,5
4a0c6e44,4
4a52b6c9,6
4a7c7ce9,2
4a8d345d,5
4ad14fc7,5
4af58f8c,2
4b31f1e9,5
4bd1c820,4
4c44152f,1
4c830a39,3
4c8d967e,3
4cd7eec2,6
4cddcfff,2
4d1c712c,4
4d3cf28f,4
4d60873f,3
4df4b0bb,4
4e4e4127,3
4e8005cb,3
4f223939,1
4f33db9b,4
4f8a5501,4
4fe7fea4,3
4fffb81d,2
50418a37,2
50620d5a,6
50972f7b,3
50b7beb6,2
50dcc4ab,1
50e294df,5
50ed7d6d,6
5110edd0,3
512222ae,6
512bd57e,3
5168f259,5
516eed68,6
517853b5,1
51947c5c,4
525f6aad,5
526d33e0,4
5382ff94,1
53f03147,1
542fe458,1
543f1841,4
54d9a859,5
54e6454d,1
5539c93c,4
558e1764,6
55a3358f,6
567083ec,3
5696c43f,6
56fcf2f4,6
57af1392,5
57c7b47a,3
57ede9d5,6
57f2f3b7,1
583b4a19,1
585312bd,6
589a9240,2
58fb4400,1
5900c2a6,3
5924157f,6
59354b7b,1
597a1b24,1
59e6a223,3
5a457147,2
5a610ea2,1
5a64bb49,2
5af5b503,5
5b015d3c,4
5b5cdf15,2
5b656f51,5
5b792455,6
5c7e9470,2
5cb97e3e,5
5cba83d8,4
5d5aa5b8,3
5e90801f,4
5e952982,2
5e957433,5
5ecfe102,6
5f2f98ec,6
61216861,3
6311ef3b,6
64192261,4
64291974,4
64a2fa16,6
64d76661,5
64d9b192,5
64fa6ee2,2
64fd73f7,4
65d2625a,5
65e9ce75,2
66173c53,3
6671c0c1,1
66dd35ed,6
67673770,2
67ecc6fe,5
67ff069a,6
688bc61c,6
68a9dad8,6
68daccb1,6
6944289f,4
6986ffd6,3
69b09483,6
69ba0b0f,2
6a460f1b,4
6a7e478a,6
6a97eadc,4
6afe8151,2
6b4d156b,2
6b70e716,4
6b7238eb,5
6bf9187a,6
6c38fb19,1
6c41806a,5
6c9ee169,3
6caa1d6d,3
6d212717,1
6d7417c1,6
6d7cf861,1
6da20a35,3
6e300f04,1
6e9089a6,1
6ebf647b,5
6efa2b54,1
6f52081e,4
6f87f260,2
6f9ec03f,6
6faaf026,5
6ff82e50,3
700198ee,5
701bf943,6
70604317,4
7080bb98,5
70892021,6
70e6e0a9,4
711b1dd9,3
713e7571,1
719d6433,6
71aded7f,5
71c223eb,1
72099d13,3
72c2ff64,4
72dff33b,5
73077edd,3
7426e94c,5
74416278,6
74701d57,5
7497ebe2,3
750f7853,2
75471821,6
754b3a63,5
7554e0b5,5
75cc8866,6
75da3a8f,6
764b1253,3
767ff0dd,2
768bbf5d,3
76b08573,2
7728db8c,3
77334e2f,1
7779d822,2
77aac6d8,1
77b1cb87,1
77cc07e6,2
784221a8,1
78516115,6
78aa466f,2
78bc1c82,3
78d2b36e,4
79e270e0,6
7a68d122,3
7ab2d636,4
7ae6fc29,4
7b732769,1
7b7dbbfb,5
7bfc0297,1
7c297acd,2
7c357f03,4
7c3fe48c,5
7c50340a,4
7cf48849,2
7d7154cf,4
7dcf3560,3
7e0a2e6a,2
7e671d7c,1
7f00a0c9,5
7fafb470,2
7fb450e7,6
803784a1,5
808e8de4,1
809107f5,2
80ab1269,5
8106826d,3
810a8292,2
816873b7,1
817ad508,1
819df91b,2
81a76fde,5
81b3f1f6,4
81b95cc9,6
820547e2,4
821809c8,3
8219ac08,4
821a8f3e,3
82d7d4c0,1
83137e06,4
833c1cd1,5
83e15fb1,4
843f5464,3
8499d931,5
84c483e0,2
859bc4f4,4
859c9cd6,4
85c1498e,4
86c95c02,4
86ce35d0,5
86ea9bbb,6
870d70de,3
8748a554,6
87c04acc,6
87e5629a,4
881d9438,3
883469da,5
887695df,6
88b61e62,3
88fff7b0,2
89087921,6
89ed6275,6
8a2377a8,6
8a29027a,4
8ab6baee,6
8b5efc96,6
8b80f9b7,6
8cc1e640,1
8ceefe77,5
8d58dabe,1
8d5e6095,2
8e0a67ce,1
8e3d81e3,5
8e55f572,2
8e9b73d9,4
8ebf6d52,3
8ede0dd1,3
8f18f929,1
8f46bf50,3
8f825711,4
8f93acf5,2
8fd0f397,3
90c7abae,4
91291c8e,5
918d7d8d,3
91d573e8,1
91fe19b5,2
9200c77a,1
921d49e4,1
9249e002,6
92bf4809,1
93343f89,6
937a4f16,3
938c940e,3
93a8ebd0,3
93d03faf,3
94f81e14,6
95275a03,5
95635000,5
95bb909b,6
95db1189,6
95e90839,2
95ebd5cb,6
96c274f2,6
96ebe575,1
973e37d6,2
977fa98a,3
97a005e5,4
97a03b8e,2
97e0184d,2
97fcb386,3
984d66c9,5
986dd444,5
988a9b6a,5
98a9b0b8,3
98d6d76d,5
98e617e3,4
9958162b,1
99709bf4,3
99739272,6
99c93310,1
99e09d46,6
9a03e6f2,5
9a17e8d8,2
9a2761b0,4
9a828463,4
9ac3b8f9,3
9b3e62cb,5
9b534b0e,4
9bc04077,1
9bc8e0d8,1
9bd6bb77,1
9c00732a,5
9c2685cf,2
9ccb9af9,5
9ce496d1,6
9d13b229,3
9d168815,6
9d4de952,1
9dd1f1b1,6
9e537759,5
9e8bc6e4,2
9f20f4d2,5
9f48be11,2
9fb65002,1
9fb748dd,3
a04cb159,1
a0e8b556,5
a10b3a55,6
a189d655,5
a18d989c,5
a1c5df91,3
a1f70f6e,3
a20960ab,2
a246bc80,5
a2a9ad6a,6
a3585241,3
a35f8230,2
a37073c5,5
a3831170,5
a4907724,2
a4d353e1,3
a4f3d8d0,4
a530b6c0,5
a55e1d2a,3
a59d11ae,4
a5addb0f,2
a6147381,6
a624fd48,5
a662d081,2
a6c9ff1d,2
a747e597,4
a77ac867,4
a7a8c3f9,6
a7cba478,2
a8086a07,5
a81768e6,2
a82ab60a,5
a85761e0,2
a86af55f,3
a87869da,1
a878a310,6
a87bc004,1
a8a3e907,3
a9066157,1
a92f4eb1,5
a98a9ff6,4
a9d9db54,3
a9e74c82,5
aa45db1c,3
aa6cde4b,3
aa8070bb,1
aab4d972,2
ab512ac2,1
ab8942d1,4
ab92e57f,1
abbb7537,1
ac351f0e,3
ac78c695,4
acb60a00,4
ad41ff4b,5
ad95ae47,4
adf9079c,4
ae2eabac,2
ae758762,5
ae933dc7,5
aee3b98e,1
af466731,5
af64eac3,4
af7ca8ec,3
af7e1cc3,3
afad5b99,4
b04f099b,2
b057fb15,5
b06a0393,6
b0d22927,6
b0f3cf28,4
b1607ed7,3
b166cc00,1
b267252c,4
b2fffeb4,2
b319ddae,6
b3fe3ed5,4
b4663441,6
b47ac94f,2
b4c1be0d,6
b4d32c17,3
b5081815,1
b52476c4,6
b5b0bcb9,2
b5c87e6c,2
b6629622,6
b6ae8d65,2
b76d3619,6
b824f592,4
b83f0d63,1
b8504f35,2
b88dfb0e,1
b903d264,6
b96e4103,2
b9bc323b,5
b9e7cd63,6
ba048988,5
ba145f71,6
ba3ee001,2
baf02440,1
bb9a25c7,1
bbce0a42,5
bc7b17ce,6
bcb8cb76,1
bd7a07f2,1
be05609d,1
be92dcf6,1
bf4ca25f,3
bff60571,1
c01fa466,4
c0486962,6
c0cb74c9,4
c16b6657,2
c248b4af,3
c258cd97,6
c2ff25e3,5
c3409b2a,6
c3491ae8,5
c3cdf550,6
c4eebef7,1
c565236d,5
c57c4aa2,2
c5f1b3ce,2
c637c676,2
c68830f5,2
c6bfd3eb,5
c742708e,5
c790d45f,3
c83bbe0d,1
c88653ea,3
c887235e,5
c8f33090,2
c91110d2,1
c92b9686,6
c9744cfc,3
caacb332,1
cab45804,5
cb4d4638,2
cb576616,6
cb7fa35b,4
cc1e2932,4
